signal_id,country,county,category,consumer_segment,time_period,observation_count,text,clicks,likes,comments,shares,saves,views,searches,hashtags,mentions,complaints,purchase_intent_phrases,repeated_engagement,ignored_content,delayed_responses,demand_classification,aggregate_demand_score,opportunity_score,emerging_trend_probability,unmet_demand_probability,market_gap,supply_shortage,scalability,competition_intensity,trend_direction
agg-00512,Kenya,Machakos,digital_services,rural_producers,2026-Q4,138,aggregate posts mention online payments analytics dashboard mobile onboarding in Machakos; rural_producers are ready to buy comparing suppliers; complaints delays and unmet need,194,64,34,21,35,1560,75,11,8,4,13,47,89,2,Moderate demand,0.6246,0.596,0.746,0.5833,0.5833,0.5542,1.0,0.4076,rising
agg-00513,Kenya,Machakos,retail,budget_seekers,2026-Q4,170,county-level comments discuss fair prices product availability delivery reliability in Machakos; budget_seekers are searching and evaluating options; complaints delays and unmet need,72,18,12,7,11,1210,52,4,6,1,3,10,48,1,Low demand,0.4076,0.5341,0.6841,0.8333,0.8333,0.8603,0.7965,0.461,stable
agg-00514,Kenya,Machakos,retail,growth_smes,2026-Q4,289,anonymous hashtags show fair prices product availability delivery reliability in Machakos; growth_smes are ready to buy comparing suppliers; complaints delays and unmet need,210,54,10,12,43,2041,97,16,20,1,9,20,116,0,Unmet demand,0.5031,0.5551,0.7051,0.7445,0.7445,0.808,1.0,0.4003,stable
agg-00515,Kenya,Machakos,retail,urban_youth,2026-Q4,299,anonymous hashtags show fair prices product availability delivery reliability in Machakos; urban_youth are ready to buy comparing suppliers; complaints delays and unmet need,129,25,14,12,6,2594,84,15,13,0,9,32,201,0,Unmet demand,0.518,0.6392,0.7892,1.0,1.0,0.9743,0.9846,0.3754,stable
agg-00516,Kenya,Machakos,retail,rural_producers,2026-Q4,127,anonymous hashtags show fair prices product availability delivery reliability in Machakos; rural_producers are searching and evaluating options; complaints delays and unmet need,142,71,21,13,21,1335,48,4,8,3,6,30,77,0,Unmet demand,0.489,0.5364,0.6864,0.6871,0.6871,0.7722,0.9648,0.4443,stable
agg-00517,Kenya,Machakos,transport,budget_seekers,2026-Q4,79,anonymous hashtags show route reliability parcel tracking last mile access in Machakos; budget_seekers are searching and evaluating options; complaints delays and unmet need,21,9,1,3,3,405,17,3,1,0,1,2,18,0,Low demand,0.3536,0.5485,0.6985,1.0,1.0,0.9464,0.8695,0.4118,stable
agg-00518,Kenya,Machakos,transport,growth_smes,2026-Q4,212,county-level comments discuss route reliability parcel tracking last mile access in Machakos; growth_smes are ready to buy comparing suppliers; complaints delays and unmet need,74,33,4,7,11,1718,112,8,19,0,12,5,129,0,Unmet demand,0.4689,0.6601,0.8101,1.0,1.0,1.0,0.9325,0.53,stable
agg-00519,Kenya,Machakos,transport,urban_youth,2026-Q4,137,aggregate posts mention route reliability parcel tracking last mile access in Machakos; urban_youth are ready to buy comparing suppliers; complaints delays and unmet need,144,51,9,6,8,1124,74,7,6,0,14,26,47,0,Moderate demand,0.5734,0.5187,0.6687,0.4301,0.4301,0.5032,0.9892,0.5561,stable
agg-00520,Kenya,Machakos,transport,rural_producers,2026-Q4,58,anonymous hashtags show route reliability parcel tracking last mile access in Machakos; rural_producers are searching and evaluating options; complaints delays and unmet need,25,6,4,2,3,526,21,4,5,0,0,2,17,0,Low demand,0.4128,0.5424,0.6924,0.8207,0.8207,0.8323,0.8017,0.4548,stable
agg-00521,Kenya,Kiambu,agri_inputs,budget_seekers,2026-Q4,113,aggregate posts mention seed quality fertilizer access harvest timing farm input supply in Kiambu; budget_seekers are searching and evaluating options; complaints delays and unmet need,66,31,4,6,9,828,56,5,7,0,6,12,30,0,Moderate demand,0.5506,0.5575,0.7075,0.6,0.6,0.6433,1.0,0.555,stable
agg-00522,Kenya,Kiambu,agri_inputs,growth_smes,2026-Q4,124,aggregate posts mention seed quality fertilizer access harvest timing farm input supply in Kiambu; growth_smes are searching and evaluating options; positive discovery and saves,241,100,40,13,19,2180,61,8,7,3,8,106,45,1,High demand,0.7756,0.5439,0.6939,0.2441,0.2441,0.2857,1.0,0.3975,rising
agg-00523,Kenya,Kiambu,agri_inputs,urban_youth,2026-Q4,189,county-level comments discuss seed quality fertilizer access harvest timing farm input supply in Kiambu; urban_youth are searching and evaluating options; positive discovery and saves,587,181,44,51,39,3235,56,4,12,2,7,165,43,1,High demand,0.7667,0.456,0.606,0.1021,0.1021,0.0918,1.0,0.4629,rising
agg-00524,Kenya,Kiambu,agri_inputs,rural_producers,2026-Q4,120,county-level comments discuss seed quality fertilizer access harvest timing farm input supply in Kiambu; rural_producers are searching and evaluating options; complaints delays and unmet need,152,53,25,6,14,1547,72,7,11,0,7,22,114,1,Unmet demand,0.5616,0.6868,0.8368,0.9096,0.9096,0.869,1.0,0.6375,stable
agg-00525,Kenya,Kiambu,clean_energy,budget_seekers,2026-Q4,112,aggregate posts mention solar kits battery replacement repair support reliable power in Kiambu; budget_seekers are searching and evaluating options; positive discovery and saves,40,14,2,4,4,607,43,6,6,0,6,7,12,0,Moderate demand,0.5838,0.4853,0.6353,0.4,0.4,0.454,1.0,0.5152,rising
agg-00526,Kenya,Kiambu,clean_energy,growth_smes,2026-Q4,134,anonymous hashtags show solar kits battery replacement repair support reliable power in Kiambu; growth_smes are ready to buy comparing suppliers; positive discovery and saves,193,40,18,14,12,1129,54,9,6,0,18,90,20,0,High demand,0.902,0.5506,0.7006,0.1327,0.1327,0.0535,1.0,0.4312,rising
agg-00527,Kenya,Kiambu,clean_energy,urban_youth,2026-Q4,260,county-level comments discuss solar kits battery replacement repair support reliable power in Kiambu; urban_youth are searching and evaluating options; positive discovery and saves,119,29,17,8,13,1482,60,5,7,1,5,20,32,0,Moderate demand,0.594,0.4422,0.5922,0.3397,0.3397,0.3914,1.0,0.626,rising
agg-00528,Kenya,Kiambu,clean_energy,rural_producers,2026-Q4,217,county-level comments discuss solar kits battery replacement repair support reliable power in Kiambu; rural_producers are ready to buy comparing suppliers; complaints delays and unmet need,320,111,25,14,68,2704,56,9,10,2,11,118,107,1,Moderate demand,0.7095,0.5388,0.6888,0.4464,0.4464,0.4352,1.0,0.5676,rising
agg-00529,Kenya,Kiambu,digital_services,budget_seekers,2026-Q4,327,aggregate posts mention online payments analytics dashboard mobile onboarding in Kiambu; budget_seekers are ready to buy comparing suppliers; complaints delays and unmet need,218,97,28,10,30,3840,225,14,33,3,43,62,140,0,Unmet demand,0.6789,0.7264,0.8764,0.8138,0.8138,0.7982,1.0,0.4487,rising
agg-00530,Kenya,Kiambu,digital_services,growth_smes,2026-Q4,274,county-level comments discuss online payments analytics dashboard mobile onboarding in Kiambu; growth_smes are ready to buy comparing suppliers; positive discovery and saves,1002,522,172,122,149,5169,80,6,9,0,12,505,39,1,High demand,1.0,0.5488,0.6988,0.0477,0.0477,-0.0287,1.0,0.5904,rising
agg-00531,Kenya,Kiambu,digital_services,urban_youth,2026-Q4,326,county-level comments discuss online payments analytics dashboard mobile onboarding in Kiambu; urban_youth are ready to buy comparing suppliers; positive discovery and saves,469,166,66,37,88,5073,170,23,25,3,43,209,34,1,High demand,0.8427,0.5321,0.6821,0.0994,0.0994,0.107,1.0,0.5435,rising
agg-00532,Kenya,Kiambu,digital_services,rural_producers,2026-Q4,169,county-level comments discuss online payments analytics dashboard mobile onboarding in Kiambu; rural_producers are ready to buy comparing suppliers; positive discovery and saves,364,146,31,12,78,2187,67,4,11,2,15,94,36,1,Moderate demand,0.7157,0.4619,0.6119,0.1382,0.1382,0.2319,1.0,0.644,rising
agg-00533,Kenya,Kiambu,retail,budget_seekers,2026-Q4,93,county-level comments discuss fair prices product availability delivery reliability in Kiambu; budget_seekers are searching and evaluating options; complaints delays and unmet need,19,4,2,0,1,500,12,0,2,0,0,2,59,0,Low demand,0.411,0.5605,0.7105,1.0,1.0,0.9871,0.9219,0.4399,stable
agg-00534,Kenya,Kiambu,retail,growth_smes,2026-Q4,312,anonymous hashtags show fair prices product availability delivery reliability in Kiambu; growth_smes are searching and evaluating options; positive discovery and saves,434,128,62,52,86,3343,53,7,5,8,8,116,59,4,Moderate demand,0.6566,0.4139,0.5639,0.2004,0.2004,0.3046,1.0,0.5004,rising
agg-00535,Kenya,Kiambu,retail,urban_youth,2026-Q4,257,anonymous hashtags show fair prices product availability delivery reliability in Kiambu; urban_youth are ready to buy comparing suppliers; positive discovery and saves,363,145,51,36,52,2276,94,15,6,3,23,46,72,1,Moderate demand,0.7143,0.4961,0.6461,0.257,0.257,0.2385,1.0,0.4421,rising
agg-00536,Kenya,Kiambu,retail,rural_producers,2026-Q4,283,aggregate posts mention fair prices product availability delivery reliability in Kiambu; rural_producers are searching and evaluating options; complaints delays and unmet need,131,40,12,11,15,3017,113,23,15,0,6,12,156,1,Unmet demand,0.4944,0.6492,0.7992,1.0,1.0,0.9294,1.0,0.4385,stable
agg-00537,Kenya,Kiambu,transport,budget_seekers,2026-Q4,329,aggregate posts mention route reliability parcel tracking last mile access in Kiambu; budget_seekers are ready to buy comparing suppliers; complaints delays and unmet need,265,87,22,31,53,3442,165,10,30,2,14,45,172,1,Unmet demand,0.4732,0.6077,0.7577,0.8537,0.8537,0.9188,0.936,0.4582,stable
agg-00538,Kenya,Kiambu,transport,growth_smes,2026-Q4,240,anonymous hashtags show route reliability parcel tracking last mile access in Kiambu; growth_smes are searching and evaluating options; complaints delays and unmet need,514,176,81,27,108,2946,98,19,20,5,8,129,188,1,High demand,0.7286,0.5784,0.7284,0.4565,0.4565,0.5585,1.0,0.6027,rising
agg-00539,Kenya,Kiambu,transport,urban_youth,2026-Q4,151,aggregate posts mention route reliability parcel tracking last mile access in Kiambu; urban_youth are searching and evaluating options; complaints delays and unmet need,101,22,7,6,7,749,25,4,3,0,2,20,40,0,Moderate demand,0.5983,0.4933,0.6433,0.5185,0.5185,0.5549,1.0,0.5086,rising
agg-00540,Kenya,Kiambu,transport,rural_producers,2026-Q4,173,anonymous hashtags show route reliability parcel tracking last mile access in Kiambu; rural_producers are searching and evaluating options; complaints delays and unmet need,152,29,25,18,20,1293,77,4,6,4,8,18,52,0,Moderate demand,0.6,0.5187,0.6687,0.4429,0.4429,0.4869,1.0,0.4306,rising
agg-00541,Kenya,Turkana,agri_inputs,budget_seekers,2026-Q4,198,county-level comments discuss seed quality fertilizer access harvest timing farm input supply in Turkana; budget_seekers are searching and evaluating options; complaints delays and unmet need,36,6,3,2,7,485,60,5,11,0,5,5,26,0,Low demand,0.3571,0.5659,0.7159,1.0,1.0,1.0,0.8703,0.4429,falling
agg-00542,Kenya,Turkana,agri_inputs,growth_smes,2026-Q4,168,anonymous hashtags show seed quality fertilizer access harvest timing farm input supply in Turkana; growth_smes are searching and evaluating options; complaints delays and unmet need,56,27,3,6,11,671,39,2,6,0,2,4,30,0,Low demand,0.4015,0.5616,0.7116,0.9619,0.9619,1.0,0.947,0.3524,stable
agg-00543,Kenya,Turkana,agri_inputs,urban_youth,2026-Q4,192,anonymous hashtags show seed quality fertilizer access harvest timing farm input supply in Turkana; urban_youth are searching and evaluating options; complaints delays and unmet need,91,40,7,10,6,1774,47,6,7,0,4,21,119,0,Low demand,0.3951,0.5737,0.7237,1.0,1.0,1.0,0.7985,0.4197,stable
agg-00544,Kenya,Turkana,agri_inputs,rural_producers,2026-Q4,261,anonymous hashtags show seed quality fertilizer access harvest timing farm input supply in Turkana; rural_producers are searching and evaluating options; complaints delays and unmet need,102,28,14,12,9,1814,37,4,3,1,3,16,263,1,Declining demand,0.3297,0.5238,0.6738,1.0,1.0,0.9376,0.7684,0.3495,stable
agg-00545,Kenya,Turkana,clean_energy,budget_seekers,2026-Q4,251,county-level comments discuss solar kits battery replacement repair support reliable power in Turkana; budget_seekers are searching and evaluating options; complaints delays and unmet need,49,26,6,2,5,1708,58,4,7,1,6,5,173,0,Declining demand,0.3102,0.5305,0.6805,1.0,1.0,0.9787,0.7537,0.3614,falling
agg-00546,Kenya,Turkana,clean_energy,growth_smes,2026-Q4,129,aggregate posts mention solar kits battery replacement repair support reliable power in Turkana; growth_smes are searching and evaluating options; complaints delays and unmet need,33,13,2,4,6,577,20,2,3,0,4,4,17,0,Unmet demand,0.5115,0.5896,0.7396,0.93,0.93,1.0,1.0,0.4514,stable
agg-00547,Kenya,Turkana,clean_energy,urban_youth,2026-Q4,54,county-level comments discuss solar kits battery replacement repair support reliable power in Turkana; urban_youth are searching and evaluating options; complaints delays and unmet need,21,5,1,2,1,360,15,0,3,0,1,3,32,0,Low demand,0.3729,0.569,0.719,1.0,1.0,0.9522,0.8558,0.4922,stable
agg-00548,Kenya,Turkana,clean_energy,rural_producers,2026-Q4,237,aggregate posts mention solar kits battery replacement repair support reliable power in Turkana; rural_producers are searching and evaluating options; complaints delays and unmet need,61,19,7,9,8,1591,73,15,13,1,7,7,47,1,Low demand,0.364,0.5702,0.7202,1.0,1.0,0.9238,0.728,0.4627,stable
agg-00549,Kenya,Turkana,digital_services,budget_seekers,2026-Q4,254,aggregate posts mention online payments analytics dashboard mobile onboarding in Turkana; budget_seekers are ready to buy comparing suppliers; complaints delays and unmet need,38,13,6,3,7,1284,83,18,21,0,9,2,111,0,Low demand,0.3599,0.5716,0.7216,1.0,1.0,1.0,0.8414,0.4182,stable
agg-00550,Kenya,Turkana,digital_services,growth_smes,2026-Q4,52,county-level comments discuss online payments analytics dashboard mobile onboarding in Turkana; growth_smes are searching and evaluating options; complaints delays and unmet need,11,4,0,0,0,225,19,2,2,0,0,1,17,0,Unmet demand,0.5048,0.6481,0.7981,1.0,1.0,1.0,1.0,0.4657,stable
agg-00551,Kenya,Turkana,digital_services,urban_youth,2026-Q4,108,county-level comments discuss online payments analytics dashboard mobile onboarding in Turkana; urban_youth are searching and evaluating options; complaints delays and unmet need,96,41,10,10,5,1162,45,8,8,2,7,24,79,0,Unmet demand,0.5305,0.6696,0.8196,1.0,1.0,1.0,1.0,0.4305,stable
agg-00552,Kenya,Turkana,digital_services,rural_producers,2026-Q4,136,aggregate posts mention online payments analytics dashboard mobile onboarding in Turkana; rural_producers are searching and evaluating options; complaints delays and unmet need,113,23,17,7,21,1201,39,5,7,2,5,16,81,1,Unmet demand,0.4969,0.6301,0.7801,1.0,1.0,0.9689,0.9806,0.4501,stable
agg-00553,Kenya,Turkana,retail,budget_seekers,2026-Q4,305,county-level comments discuss fair prices product availability delivery reliability in Turkana; budget_seekers are ready to buy comparing suppliers; complaints delays and unmet need,135,64,20,17,13,1902,107,17,9,1,10,20,168,1,Low demand,0.3613,0.5766,0.7266,1.0,1.0,1.0,0.695,0.4383,stable
agg-00554,Kenya,Turkana,retail,growth_smes,2026-Q4,176,anonymous hashtags show fair prices product availability delivery reliability in Turkana; growth_smes are searching and evaluating options; complaints delays and unmet need,152,58,16,12,30,1340,78,4,19,3,3,29,90,0,Unmet demand,0.4777,0.6491,0.7991,1.0,1.0,1.0,0.8929,0.3994,stable
agg-00555,Kenya,Turkana,retail,urban_youth,2026-Q4,186,aggregate posts mention fair prices product availability delivery reliability in Turkana; urban_youth are searching and evaluating options; complaints delays and unmet need,62,27,5,3,4,1306,26,3,2,1,2,15,145,0,Low demand,0.3966,0.5555,0.7055,1.0,1.0,1.0,0.8217,0.4606,stable
agg-00556,Kenya,Turkana,retail,rural_producers,2026-Q4,297,anonymous hashtags show fair prices product availability delivery reliability in Turkana; rural_producers are searching and evaluating options; complaints delays and unmet need,70,14,3,9,6,1260,69,10,10,0,7,10,77,0,Declining demand,0.3253,0.538,0.688,1.0,1.0,0.9267,0.8955,0.3739,falling
agg-00557,Kenya,Turkana,transport,budget_seekers,2026-Q4,303,aggregate posts mention route reliability parcel tracking last mile access in Turkana; budget_seekers are ready to buy comparing suppliers; complaints delays and unmet need,95,51,15,7,15,1617,95,7,16,4,10,4,59,1,Declining demand,0.3164,0.5483,0.6983,1.0,1.0,1.0,0.6654,0.4937,falling
agg-00558,Kenya,Turkana,transport,growth_smes,2026-Q4,113,county-level comments discuss route reliability parcel tracking last mile access in Turkana; growth_smes are searching and evaluating options; complaints delays and unmet need,102,27,7,5,16,1005,39,3,9,0,4,14,22,0,Low demand,0.4838,0.4754,0.6254,0.5326,0.5326,0.6418,1.0,0.4073,stable
agg-00559,Kenya,Turkana,transport,urban_youth,2026-Q4,169,aggregate posts mention route reliability parcel tracking last mile access in Turkana; urban_youth are searching and evaluating options; complaints delays and unmet need,92,39,8,13,17,1027,25,3,3,1,1,12,96,0,Low demand,0.4161,0.5664,0.7164,1.0,1.0,0.9378,0.8564,0.3762,stable
agg-00560,Kenya,Turkana,transport,rural_producers,2026-Q4,68,anonymous hashtags show route reliability parcel tracking last mile access in Turkana; rural_producers are searching and evaluating options; complaints delays and unmet need,13,6,1,1,0,257,18,3,1,0,1,0,34,0,Declining demand,0.3281,0.5451,0.6951,1.0,1.0,0.9677,0.6549,0.4782,falling
